Year,J,F,M,A,M,J,J,A,S,O,N,D
1452,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667
1453,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458,-3.458
1454,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391
1455,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638,-3.638
1456,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931,-0.931
1457,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046
1458,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001,-2.001
1459,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544
1460,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303
1461,2.047,2.047,2.047,2.047,2.047,2.047,2.047,2.047,2.047,2.047,2.047,2.047
1462,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222
1463,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631,-1.631
1464,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009,-2.009
1465,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623
1466,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825
1467,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541
1468,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,-0.97
1469,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171
1470,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338,-1.338
1471,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265,-1.265
1472,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839,-3.839
1473,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415,-2.415
1474,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073,-2.073
1475,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756,-0.756
1476,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809
1477,1.251,1.251,1.251,1.251,1.251,1.251,1.251,1.251,1.251,1.251,1.251,1.251
1478,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332,1.332
1479,1.639,1.639,1.639,1.639,1.639,1.639,1.639,1.639,1.639,1.639,1.639,1.639
1480,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999,0.9929999
1481,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287
1482,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01,-0.5399999E-01
1483,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221
1484,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164,-0.164
1485,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109
1486,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375
1487,1.128,1.128,1.128,1.128,1.128,1.128,1.128,1.128,1.128,1.128,1.128,1.128
1488,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481,-0.481
1489,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706,-1.706
1490,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084,-1.084
1491,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08
1492,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
1493,2.191,2.191,2.191,2.191,2.191,2.191,2.191,2.191,2.191,2.191,2.191,2.191
1494,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01
1495,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772,-0.772
1496,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211
1497,1.606,1.606,1.606,1.606,1.606,1.606,1.606,1.606,1.606,1.606,1.606,1.606
1498,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783
1499,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757
1500,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
1501,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974,-1.974
1502,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638,-0.638
1503,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01,-0.1700002E-01
1504,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578
1505,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096,-2.096
1506,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
1507,3.163,3.163,3.163,3.163,3.163,3.163,3.163,3.163,3.163,3.163,3.163,3.163
1508,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167
1509,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358,-3.358
1510,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497,-0.497
1511,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256
1512,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167
1513,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133
1514,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214,-0.214
1515,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205
1516,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01,-0.7899997E-01
1517,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999,-0.9299999
1518,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015,-2.015
1519,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896
1520,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698,-1.698
1521,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107,-3.107
1522,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137,-3.137
1523,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293,-0.293
1524,1.362,1.362,1.362,1.362,1.362,1.362,1.362,1.362,1.362,1.362,1.362,1.362
1525,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01,-0.4100001E-01
1526,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637
1527, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01, 0.5100000E-01
1528,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676,-0.676
1529,1.672,1.672,1.672,1.672,1.672,1.672,1.672,1.672,1.672,1.672,1.672,1.672
1530,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518
1531,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102
1532,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001,0.4910001
1533,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941,-1.941
1534,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851,-1.851
1535,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76,-1.76
1536,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839,-2.839
1537,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256,-2.256
1538,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163
1539,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999,-0.5369999
1540,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841
1541,1.524,1.524,1.524,1.524,1.524,1.524,1.524,1.524,1.524,1.524,1.524,1.524
1542,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337,-0.337
1543,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
1544,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037
1545,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001,-0.9120001
1546,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242
1547,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012,-1.012
1548,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179
1549,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877
1550,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372
1551,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834,-1.834
1552,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99
1553,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363
1554,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778
1555,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465,1.465
1556,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001,0.3000001
1557,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678,-0.678
1558,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034
1559,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999,-0.8099999
1560,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31
1561,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116
1562,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662,-2.662
1563,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757
1564,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703,-1.703
1565,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44
1566,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311,-3.311
1567,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742,-0.742
1568,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699,-2.699
1569,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28
1570,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411,-0.411
1571,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431,-0.431
1572,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112,-1.112
1573,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951,-0.951
1574,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795,-0.795
1575,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32
1576,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193,-0.193
1577,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162
1578,2.357,2.357,2.357,2.357,2.357,2.357,2.357,2.357,2.357,2.357,2.357,2.357
1579,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123,-0.123
1580,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999,-0.6439999
1581,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576
1582,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128
1583,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341,-0.341
1584,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187
1585,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999,0.6919999
1586,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483,-2.483
1587,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773,-3.773
1588,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319
1589,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579,-1.579
1590,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351,1.351
1591,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668,-0.668
1592,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269,-2.269
1593,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424,-0.424
1594,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037
1595,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001,-0.9380001
1596,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233,-2.233
1597,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753,-2.753
1598,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046,-2.046
1599,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082,-2.082
1600,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395
1601,2.232,2.232,2.232,2.232,2.232,2.232,2.232,2.232,2.232,2.232,2.232,2.232
1602,3.954,3.954,3.954,3.954,3.954,3.954,3.954,3.954,3.954,3.954,3.954,3.954
1603,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001,-0.8230001
1604,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504,-0.504
1605,1.593,1.593,1.593,1.593,1.593,1.593,1.593,1.593,1.593,1.593,1.593,1.593
1606,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01,-0.2999997E-01
1607,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212,-0.212
1608,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023,-2.023
1609,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439,-0.439
1610,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648,-2.648
1611,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441,-1.441
1612,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209,-1.209
1613,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
1614,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979
1615,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363,1.363
1616,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014,-1.014
1617,1.691,1.691,1.691,1.691,1.691,1.691,1.691,1.691,1.691,1.691,1.691,1.691
1618,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01,-0.7400000E-01
1619,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858,-0.858
1620,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448,-3.448
1621,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695,-1.695
1622,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001,0.8560001
1623,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199
1624,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134,-0.134
1625,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452,-1.452
1626,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34
1627,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83
1628,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941,-2.941
1629,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192,-1.192
1630,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264,-1.264
1631,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156
1632,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897,-2.897
1633,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19
1634,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29
1635,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661,-0.661
1636,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252,-0.252
1637,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616,-1.616
1638,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362,-2.362
1639,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667
1640,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414
1641,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343
1642,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275,-0.275
1643,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634,-1.634
1644,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671,-0.671
1645,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751,-1.751
1646,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875
1647,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335,-0.335
1648,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42
1649,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844
1650,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378,-0.378
1651,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101
1652,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944
1653,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046,-1.046
1654,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437,-2.437
1655,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354
1656,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01,-0.3200001E-01
1657,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712,-0.712
1658,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001
1659,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361,-0.361
1660,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832,-1.832
1661,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962
1662,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759,-0.759
1663,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457,-0.457
1664,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295
1665,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202,-1.202
1666,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34
1667,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614,-1.614
1668,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222,-0.222
1669,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1670,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719,-2.719
1671,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
